task_id,base_completed,base_strict_success,base_purchase_success,base_reward_valid,base_final_reward,base_reward_type,base_done,base_judge_status,base_not_judged_reason,base_primary_error,base_steps,base_action_attempts,base_guard_rejections,base_duplicate_actions,base_duplicate_searches,base_truncated,base_context_usage_ratio,base_infrastructure_invalid,base_hard_violations,base_rubric_satisfied,base_rubric_violated,base_rubric_unknown,base_rubric_not_applicable,base_search_strategy,base_candidate_utilization,base_evidence_verification,base_decision_quality,base_termination_efficiency,sft_completed,sft_strict_success,sft_purchase_success,sft_reward_valid,sft_final_reward,sft_reward_type,sft_done,sft_judge_status,sft_not_judged_reason,sft_primary_error,sft_steps,sft_action_attempts,sft_guard_rejections,sft_duplicate_actions,sft_duplicate_searches,sft_truncated,sft_context_usage_ratio,sft_infrastructure_invalid,sft_hard_violations,sft_rubric_satisfied,sft_rubric_violated,sft_rubric_unknown,sft_rubric_not_applicable,sft_search_strategy,sft_candidate_utilization,sft_evidence_verification,sft_decision_quality,sft_termination_efficiency,grpo100_completed,grpo100_strict_success,grpo100_purchase_success,grpo100_reward_valid,grpo100_final_reward,grpo100_reward_type,grpo100_done,grpo100_judge_status,grpo100_not_judged_reason,grpo100_primary_error,grpo100_steps,grpo100_action_attempts,grpo100_guard_rejections,grpo100_duplicate_actions,grpo100_duplicate_searches,grpo100_truncated,grpo100_context_usage_ratio,grpo100_infrastructure_invalid,grpo100_hard_violations,grpo100_rubric_satisfied,grpo100_rubric_violated,grpo100_rubric_unknown,grpo100_rubric_not_applicable,grpo100_search_strategy,grpo100_candidate_utilization,grpo100_evidence_verification,grpo100_decision_quality,grpo100_termination_efficiency,grpo230_completed,grpo230_strict_success,grpo230_purchase_success,grpo230_reward_valid,grpo230_final_reward,grpo230_reward_type,grpo230_done,grpo230_judge_status,grpo230_not_judged_reason,grpo230_primary_error,grpo230_steps,grpo230_action_attempts,grpo230_guard_rejections,grpo230_duplicate_actions,grpo230_duplicate_searches,grpo230_truncated,grpo230_context_usage_ratio,grpo230_infrastructure_invalid,grpo230_hard_violations,grpo230_rubric_satisfied,grpo230_rubric_violated,grpo230_rubric_unknown,grpo230_rubric_not_applicable,grpo230_search_strategy,grpo230_candidate_utilization,grpo230_evidence_verification,grpo230_decision_quality,grpo230_termination_efficiency,qwen38_27b_completed,qwen38_27b_strict_success,qwen38_27b_purchase_success,qwen38_27b_reward_valid,qwen38_27b_final_reward,qwen38_27b_reward_type,qwen38_27b_done,qwen38_27b_judge_status,qwen38_27b_not_judged_reason,qwen38_27b_primary_error,qwen38_27b_steps,qwen38_27b_action_attempts,qwen38_27b_guard_rejections,qwen38_27b_duplicate_actions,qwen38_27b_duplicate_searches,qwen38_27b_truncated,qwen38_27b_context_usage_ratio,qwen38_27b_infrastructure_invalid,qwen38_27b_hard_violations,qwen38_27b_rubric_satisfied,qwen38_27b_rubric_violated,qwen38_27b_rubric_unknown,qwen38_27b_rubric_not_applicable,qwen38_27b_search_strategy,qwen38_27b_candidate_utilization,qwen38_27b_evidence_verification,qwen38_27b_decision_quality,qwen38_27b_termination_efficiency,grpo230_v3_completed,grpo230_v3_strict_success,grpo230_v3_purchase_success,grpo230_v3_reward_valid,grpo230_v3_final_reward,grpo230_v3_reward_type,grpo230_v3_done,grpo230_v3_judge_status,grpo230_v3_not_judged_reason,grpo230_v3_primary_error,grpo230_v3_steps,grpo230_v3_action_attempts,grpo230_v3_guard_rejections,grpo230_v3_duplicate_actions,grpo230_v3_duplicate_searches,grpo230_v3_truncated,grpo230_v3_context_usage_ratio,grpo230_v3_infrastructure_invalid,grpo230_v3_hard_violations,grpo230_v3_rubric_satisfied,grpo230_v3_rubric_violated,grpo230_v3_rubric_unknown,grpo230_v3_rubric_not_applicable,grpo230_v3_search_strategy,grpo230_v3_candidate_utilization,grpo230_v3_evidence_verification,grpo230_v3_decision_quality,grpo230_v3_termination_efficiency,qwen38_27b_v3_completed,qwen38_27b_v3_strict_success,qwen38_27b_v3_purchase_success,qwen38_27b_v3_reward_valid,qwen38_27b_v3_final_reward,qwen38_27b_v3_reward_type,qwen38_27b_v3_done,qwen38_27b_v3_judge_status,qwen38_27b_v3_not_judged_reason,qwen38_27b_v3_primary_error,qwen38_27b_v3_steps,qwen38_27b_v3_action_attempts,qwen38_27b_v3_guard_rejections,qwen38_27b_v3_duplicate_actions,qwen38_27b_v3_duplicate_searches,qwen38_27b_v3_truncated,qwen38_27b_v3_context_usage_ratio,qwen38_27b_v3_infrastructure_invalid,qwen38_27b_v3_hard_violations,qwen38_27b_v3_rubric_satisfied,qwen38_27b_v3_rubric_violated,qwen38_27b_v3_rubric_unknown,qwen38_27b_v3_rubric_not_applicable,qwen38_27b_v3_search_strategy,qwen38_27b_v3_candidate_utilization,qwen38_27b_v3_evidence_verification,qwen38_27b_v3_decision_quality,qwen38_27b_v3_termination_efficiency,sft_to_grpo100_strict_transition,sft_to_grpo100_purchase_transition,grpo100_minus_sft_reward,grpo100_to_grpo230_strict_transition,grpo100_to_grpo230_purchase_transition,grpo230_minus_grpo100_reward,grpo230_to_grpo230_v3_strict_transition,grpo230_to_grpo230_v3_purchase_transition,grpo230_v3_minus_grpo230_reward
631,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,1,0,True,0.6527125897294312,False,0,0,0,4,0,1,0,0,0,0,True,False,False,True,-1.05,max_steps,True,valid,,premature_abstain,45,45,0,28,1,True,1.1009401114206128,False,0,0,0,4,0,1,1,0,0,0,True,True,True,True,0.95,gold_purchase,True,valid,,unreliable_evidence_used,20,20,0,5,0,True,0.9933844011142061,False,0,3,0,1,0,1,1,1,1,1,True,False,False,True,-1.3,wrong_purchase,True,valid,,critical_evidence_missing,30,30,0,6,0,True,0.722284122562674,False,0,3,0,1,0,1,1,0,1,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,4,4,0,0,0,True,0.1565807799442897,False,1,1,1,2,0,1,0,0,0,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,budget_violation,8,9,1,0,0,False,0.3397632311977716,False,1,3,1,0,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,premature_purchase,4,4,0,0,0,False,0.17249303621169917,False,0,4,0,0,0,1,0,1,1,1,failure_to_success,failure_to_success,2.0,success_to_failure,success_to_failure,-2.25,failure_to_failure,failure_to_failure,0.3
521,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,8,13,5,6,0,True,0.8296866372170072,False,1,1,1,2,0,1,1,0,0,0,True,False,False,True,-0.98,repeat_loop,True,valid,,max_steps_exhaustion,32,32,0,18,1,True,0.8712395543175487,False,0,1,0,3,0,1,1,0,0,0,True,False,False,True,-0.78,repeat_loop,True,valid,,critical_evidence_missing,26,26,0,11,0,True,0.6491991643454039,False,0,2,0,2,0,1,1,0,0,0,True,False,False,True,-0.73,repeat_loop,True,valid,,repeat_loop,24,24,0,8,1,True,0.7330431754874652,False,0,2,0,2,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,premature_purchase,9,9,0,0,0,True,0.27520891364902506,False,0,3,1,0,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,critical_evidence_missing,12,12,0,1,0,False,0.49655292479108637,False,0,4,0,0,0,1,1,0,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,critical_evidence_missing,5,5,0,0,0,False,0.21350974930362118,False,0,4,0,0,0,2,1,1,1,2,failure_to_failure,failure_to_failure,0.2,failure_to_failure,failure_to_failure,0.05,failure_to_success,failure_to_success,1.73
422,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,1,0,True,0.7455825510767532,False,0,3,0,3,0,1,1,0,0,0,True,True,True,True,0.82,gold_purchase,True,valid,,,26,26,0,12,0,True,1.0332520891364902,False,0,6,0,0,0,2,2,1,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.5291434540389972,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,11,11,0,1,0,True,0.3573119777158774,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,7,8,1,0,0,True,0.2735724233983287,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.1852715877437326,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.1806058495821727,False,0,6,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.18,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
1064,True,False,False,True,-0.8,assistant_final,False,valid,,premature_abstain,1,1,0,0,0,True,0.2431322473771397,False,0,0,0,7,0,1,0,0,0,0,True,False,True,True,0.79,valid_alternative_purchase,True,valid,,premature_purchase,16,16,0,5,0,True,0.817966573816156,False,0,7,0,0,0,1,1,1,1,1,True,False,False,True,-1.65,repeat_loop,True,valid,,max_steps_exhaustion,45,45,0,26,1,True,0.731824512534819,False,0,5,0,2,0,1,1,1,1,0,True,True,True,True,1.0,gold_purchase,True,valid,,,15,15,0,1,0,True,0.41848885793871865,False,0,7,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,4,4,0,0,0,True,0.15261142061281338,False,0,4,0,3,0,1,1,0,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,12,12,0,1,0,False,0.4100974930362117,False,0,7,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,False,0.16615598885793872,False,0,7,0,0,0,2,2,2,2,2,failure_to_failure,success_to_failure,-2.44,failure_to_success,failure_to_success,2.65,success_to_success,success_to_success,0.0
406,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,0,0,True,0.8404886802871342,False,0,0,0,6,0,1,0,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,14,14,0,4,0,True,0.8001392757660167,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,12,12,0,2,0,True,0.981824512534819,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,7,7,0,0,0,True,0.22966573816155988,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1517409470752089,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,search_ineffective_reformulation,13,14,1,2,0,False,0.4603760445682451,False,0,6,0,0,0,1,1,2,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.16340529247910862,False,0,6,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
1066,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,7,3,0,0,True,0.8296866372170072,False,0,0,0,7,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.6559540389972145,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,1.053551532033426,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.2190459610027855,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.2126392757660167,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.22848189415041784,False,0,7,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,4,4,0,0,0,False,0.23346100278551532,False,0,7,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
1230,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,1,0,True,0.9258006626173385,False,0,1,0,2,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.8001392757660167,False,0,3,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.44094707520891363,False,0,3,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.19672701949860724,False,0,3,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1913300835654596,False,0,3,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.2008008356545961,False,0,3,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.1968314763231198,False,0,3,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
865,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,6,4,1,0,True,0.9293898398674766,False,0,0,0,7,0,1,0,1,0,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,7,7,0,0,0,True,0.5529944289693594,False,0,7,0,0,0,2,2,1,2,2,True,False,True,True,0.73,valid_alternative_purchase,True,valid,,,21,21,0,7,0,True,0.7530292479108636,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,candidate_comparison_insufficient,8,8,0,0,0,True,0.27141364902506965,False,0,7,0,0,0,1,1,1,1,1,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,5,5,0,0,0,True,0.1987465181058496,False,0,7,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,5,5,0,0,0,False,0.2264623955431755,False,0,7,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,5,5,0,0,0,False,0.21942896935933148,False,0,7,0,0,0,2,2,2,2,2,failure_to_failure,success_to_success,-0.07,failure_to_success,success_to_success,0.27,success_to_failure,success_to_success,-0.2
159,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,0,0,True,0.9366027056874655,False,0,0,0,6,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,10,10,0,0,0,True,0.8001392757660167,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,11,11,0,0,0,True,0.5064066852367688,False,0,6,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,5,5,0,0,0,True,0.3400766016713092,False,0,5,0,1,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,11,12,1,1,0,True,0.4521239554317549,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.21608635097493037,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.21229108635097493,False,0,6,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_failure,success_to_failure,-2.0,failure_to_success,failure_to_success,2.0
840,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,8,13,5,5,0,True,0.9671452236333518,False,0,4,0,2,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.6049442896935933,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,13,13,0,3,0,True,0.5038649025069638,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.18979805013927575,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.18565459610027854,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,0.93,gold_purchase,True,valid,,requirement_violation,21,21,0,6,0,False,0.6567896935933147,False,1,5,1,0,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.1950208913649025,False,0,6,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,-0.07
1172,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,1,0,True,1.0288859745996688,False,0,8,0,2,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,11,12,1,4,0,True,0.5529944289693594,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.5064066852367688,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.21086350974930362,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.20104456824512534,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.22482590529247912,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.22043871866295264,False,0,10,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
160,True,False,False,True,-0.8,guard_rejection,False,valid,,repeat_loop,12,18,6,10,0,True,1.126587520706792,False,0,6,0,1,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.6342270194986073,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,0.91,gold_purchase,True,valid,,overexploration_after_convergence,22,22,0,9,0,True,0.5359331476323119,False,0,7,0,0,0,2,2,1,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.24947771587743733,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,premature_purchase,4,4,0,0,0,True,0.24338440111420612,False,0,5,0,2,0,1,1,1,1,1,True,False,False,True,-1.0,wrong_purchase,True,valid,,candidate_overexploration,13,14,1,4,0,False,0.7,False,0,7,0,0,0,1,1,2,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.25584958217270193,False,0,7,0,0,0,2,2,2,2,2,success_to_success,success_to_success,-0.09,success_to_success,success_to_success,0.09,success_to_failure,success_to_failure,-2.0
915,True,False,False,True,-0.8,assistant_final,False,valid,,premature_abstain,1,1,0,0,0,True,1.126587520706792,False,0,0,0,7,0,1,0,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,1,0,True,0.7339136490250696,False,0,7,0,0,0,2,2,2,2,2,True,False,False,True,-0.87,assistant_final,True,valid,,overexploration_after_convergence,21,21,0,10,0,True,0.7530292479108636,False,0,7,0,0,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,overexploration_after_convergence,15,15,0,4,0,True,0.5795612813370473,False,0,7,0,0,0,1,1,2,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,candidate_comparison_insufficient,7,7,0,2,0,True,0.28746518105849583,False,0,7,0,0,0,2,1,1,2,1,True,True,True,True,0.89,gold_purchase,True,valid,,search_mechanical_repeat,23,24,1,5,0,False,0.9889972144846797,False,0,7,0,0,0,1,1,2,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,7,7,0,2,0,False,0.31991643454039,False,0,7,0,0,0,2,2,2,2,2,success_to_failure,success_to_failure,-1.87,failure_to_success,failure_to_success,1.87,success_to_success,success_to_success,-0.11
1201,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,5,10,5,1,0,True,0.44788790723357264,False,0,7,0,1,0,1,1,1,1,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.6925487465181058,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.5516016713091922,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1554317548746518,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1512883008356546,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.16340529247910862,False,0,8,0,0,0,2,2,2,2,2,True,False,False,True,0.5,partial_alternative_purchase,True,valid,,,4,4,0,0,0,False,0.16204735376044568,False,0,8,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
56,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,0,0,True,0.1820472114853672,False,0,3,0,2,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,11,11,0,1,0,True,0.6392757660167131,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,0.87,gold_purchase,True,valid,,search_mechanical_repeat,24,25,1,8,0,True,0.7706128133704735,False,0,5,0,0,0,1,1,1,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,1,0,True,0.3424791086350975,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.18784818941504178,False,0,5,0,0,0,2,2,2,2,2,True,False,False,True,-1.05,wrong_purchase,True,valid,,premature_purchase,20,20,0,6,0,False,0.7767409470752089,False,1,3,2,0,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,1,0,False,0.5150766016713092,False,0,5,0,0,0,2,2,2,2,2,success_to_success,success_to_success,-0.13,success_to_success,success_to_success,0.13,success_to_failure,success_to_failure,-2.05
104,True,False,False,True,-0.61,repeat_loop,True,valid,,search_mechanical_repeat,16,25,9,7,0,True,0.5547694643843181,False,0,2,0,2,0,1,1,0,0,0,True,False,False,True,-1.09,wrong_purchase,True,valid,,critical_evidence_missing,22,22,0,8,0,True,1.1009401114206128,False,0,2,0,2,0,1,1,0,1,1,True,True,True,True,0.99,gold_purchase,True,valid,,,16,16,0,5,0,True,0.5471796657381616,False,0,4,0,0,0,2,2,2,2,2,True,False,False,True,-0.73,repeat_loop,True,valid,,repeat_loop,24,24,0,11,0,True,0.7213788300835655,False,0,2,0,2,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.15456128133704736,False,0,4,0,0,0,2,2,1,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,candidate_comparison_insufficient,12,12,0,2,0,False,0.4556406685236769,False,0,4,0,0,0,1,1,1,1,1,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,4,4,0,0,0,False,0.20954038997214486,False,0,3,0,1,0,1,1,0,1,1,failure_to_success,failure_to_success,2.08,success_to_failure,success_to_failure,-1.72,failure_to_success,failure_to_success,1.73
1186,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,1,0,True,0.23046659304251796,False,0,4,0,2,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,6,6,0,0,0,True,0.6342270194986073,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.6254874651810585,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.16605153203342618,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.16061977715877437,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.17872562674094708,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.17559192200557103,False,0,6,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
141,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,7,3,0,0,True,0.2572818884594147,False,0,0,0,6,0,1,1,1,0,0,True,False,False,True,-0.75,repeat_loop,True,valid,,search_mechanical_repeat,25,25,0,12,3,True,0.9455779944289694,False,1,1,1,4,0,1,1,1,0,0,True,False,False,True,-1.35,repeat_loop,True,valid,,repeat_loop,40,40,0,20,2,True,0.731824512534819,False,0,0,0,6,0,1,0,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,search_ineffective_reformulation,10,10,0,1,0,True,0.3402506963788301,False,0,6,0,0,0,1,1,2,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1716225626740947,False,0,6,0,0,0,2,2,1,2,2,True,False,False,True,-1.27,wrong_purchase,True,valid,,budget_violation,29,29,0,11,1,False,0.9783774373259053,False,2,2,2,2,0,1,1,1,0,0,True,False,False,True,-0.6,repeat_loop,True,valid,,premature_abstain,4,5,1,2,0,False,0.29557799442896937,False,0,0,0,6,0,1,0,0,0,0,failure_to_failure,failure_to_failure,-0.6,failure_to_success,failure_to_success,2.35,success_to_failure,success_to_failure,-2.27
677,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,5,9,4,2,0,True,0.3641634456101601,False,0,7,0,0,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.8136490250696379,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,6,6,0,0,0,True,0.6491991643454039,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1663300835654596,False,0,7,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,True,0.1649025069637883,False,0,4,0,3,0,2,2,1,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.18154596100278553,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.18004874651810585,False,0,7,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
792,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,2,0,True,0.3145361678630591,False,0,0,0,5,0,1,0,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.9473189415041783,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.7644150417827298,False,0,5,0,0,0,2,2,1,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.15887883008356546,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,candidate_comparison_insufficient,4,4,0,0,0,True,0.15557103064066852,False,0,5,0,0,0,1,1,1,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,11,11,0,2,0,False,0.3883008356545961,False,1,2,2,1,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.17280640668523678,False,0,5,0,0,0,2,1,1,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_failure,success_to_failure,-2.0
